video_id,category,subcategory,watched_on,channel,duration
YaUWi2xmLu8,Education,exam_prep,2021-05-17T22:08:37.900Z,VIP FİZİK,0.9119444444444444
3cRq_7VxqMs,Music,other,2022-05-18T19:50:31.296Z,Metallica,0.11916666666666667
EO9KZK0cz8c,Entertainment,comedy,2022-05-19T18:26:50.194Z,TommyKayClips,0.003611111111111111
GiRX8563sBI,Education,exam_prep,2022-06-03T21:26:35.424Z,Senin Biyolojin,2.5505555555555555
i2DbGpxcolY,Gaming,fps,2022-06-28T16:57:24.578Z,IShowSpeed,2.3491666666666666
75d_29QWELk,Education,language,2022-06-28T16:44:38.607Z,Kurzgesagt – In a Nutshell,0.19194444444444445
LEENEFaVUzU,Education,exam_prep,2022-06-28T16:29:45.590Z,Kurzgesagt – In a Nutshell,0.2086111111111111
5UeCjAckXOQ,Music,other,2022-06-28T16:26:08.122Z,Metallica,0.11083333333333334
zG7u4gEb8bg,Entertainment,comedy,2022-06-28T16:18:43.973Z,TommyKayClips,0.008611111111111111
rvJN9PibKyk,Entertainment,comedy,2022-06-28T16:17:51.286Z,TommyKayClips,0.012222222222222223
aUTwh4FOXfQ,Entertainment,comedy,2022-06-28T16:16:58.181Z,TommyKayClips,0.010555555555555556
M9ygzyAPVew,Gaming,strategy,2022-06-27T19:58:58.669Z,SexyBrucy,0.016666666666666666
frGZbt7ZSIg,Gaming,streaming,2022-06-27T19:50:28.354Z,maeday,0.0019444444444444444
5tEuGI-VwqE,Comedy,other,2022-06-27T19:49:22.831Z,stanque,0.0075
ZszXM72TAUA,Entertainment,other_entertainment,2022-06-27T19:49:17.120Z,TwitchWest,0.015277777777777777
whs7vgccTqk,Gaming,strategy,2022-06-27T19:49:15.898Z,Mate,0.015
YSyWhlnOR6E,Music,other,2022-06-27T19:49:12.675Z,BANGTANTV,0.0044444444444444444
EOLxT9IO43M,People & Blogs,other_people_blogs,2022-06-27T19:49:11.554Z,ikibinland,0.006666666666666667
8wFnYvbq7eA,Gaming,strategy,2022-06-27T19:48:14.746Z,SexyBrucy,0.016666666666666666
gD4-eilh_sI,Gaming,strategy,2022-06-27T19:47:42.961Z,Mate,0.0033333333333333335
58B8JuhY7SY,Music,other,2022-06-27T19:47:00.422Z,WardSpeaksMusic,0.008611111111111111
LPSYbZcjbzM,Entertainment,comedy,2022-06-27T19:46:32.170Z,TommyKayClips,0.008611111111111111
hBY2UjMHKF8,Entertainment,comedy,2022-06-27T19:46:00.339Z,TommyKayClips,0.008611111111111111
g2iUiHYGhMc,Music,other,2020-10-23T16:15:40.840Z,Kristoffer,0.11388888888888889
OILnpSuufG4,Travel & Events,other,2022-06-27T16:06:52.521Z,Living Ironically in Europe,0.2841666666666667
AtqxVyK3my4,People & Blogs,personal_vlogs,2022-06-27T16:05:42.930Z,The Zyzz Generation,0.014722222222222222
Ifvi_kITx74,Education,exam_prep,2022-06-26T20:08:42.028Z,MGR Danışmanlık,0.12527777777777777
VO2voEWI4e8,Gaming,strategy,2022-06-26T19:34:19.040Z,Dankus Memecus,0.34944444444444445
0SN51XQbV7E,Entertainment,comedy,2022-06-26T19:27:09.233Z,TommyKayClips,0.008611111111111111
IpGNIuOiwPI,Entertainment,comedy,2022-06-26T19:26:08.074Z,TommyKayClips,0.013333333333333334
pznvd7daEHc,Entertainment,comedy,2022-06-26T19:25:40.848Z,TommyKayClips,0.005555555555555556
f-8vyBxHW0M,Entertainment,comedy,2022-06-26T19:25:04.696Z,TommyKayClips,0.008611111111111111
G2R31_LHAhk,Entertainment,comedy,2022-06-26T19:24:07.835Z,TommyKayClips,0.012777777777777779
hlvSUQyr10M,Entertainment,comedy,2022-06-26T19:23:27.884Z,TommyKayClips,0.008611111111111111
J03giPI5jrM,Entertainment,comedy,2022-06-26T19:22:32.277Z,TommyKayClips,0.012777777777777779
MPe4MtMczA0,Entertainment,comedy,2022-06-26T19:21:27.073Z,TommyKayClips,0.010277777777777778
VbE-gLrTwlE,Music,other,2022-06-26T19:19:54.778Z,Andriy Vasylenko 2,0.008611111111111111
pQQMRiht9MU,Education,financial_education,2022-06-26T19:02:35.158Z,Prof. Dr. Özgür Demirtaş,0.3655555555555556
1V_XyFIl6qA,Gaming,strategy,2022-06-26T18:50:59.750Z,Bokoen1,0.16972222222222222
dMdgrS0Z8yg,Gaming,strategy,2022-06-25T19:28:08.873Z,TommyKay,0.31166666666666665
GXfT3nlyXrA,Education,other_education,2022-06-25T15:42:40.361Z,Faruk Yılmaz,0.16972222222222222
BASq5qahntk,Gaming,strategy,2022-06-25T09:23:06.305Z,iSorrowproductions,0.23722222222222222
0b7SOffgMO0,Gaming,strategy,2022-06-25T09:05:01.272Z,iSorrowproductions,0.32083333333333336
kCOuKp06aFY,Gaming,strategy,2022-06-25T08:50:37.263Z,iSorrowproductions,0.25055555555555553
Hg7CbO5nPLg,Gaming,strategy,2022-06-12T17:32:30.207Z,iSorrowproductions,0.19111111111111112
FGYpVUgFTfQ,Music,other,2022-06-25T08:46:26.541Z,Kevin Frasard,0.06166666666666667
MeVuFrOO7GY,Music,other,2022-06-24T09:09:06.854Z,Josh Steffen,0.09694444444444444
y3kYizKMDC8,Music,other,2022-06-25T07:28:42.995Z,Metallica,0.09944444444444445
aJ_TPFcEEZQ,Gaming,strategy,2022-06-24T21:04:20.183Z,TommyKayClips,0.008611111111111111
pNkhlk70eTw,Entertainment,comedy,2022-06-24T21:04:09.465Z,TommyKayClips,0.0016666666666666668
87bfmOyCSiM,Entertainment,comedy,2022-06-24T21:03:32.446Z,TommyKayClips,0.009166666666666667
tmthW99n-lw,Entertainment,comedy,2022-06-24T21:03:02.824Z,TommyKayClips,0.008611111111111111
DtFtEen7hDY,Music,other,2021-04-28T10:08:31.452Z,Metallica,0.1025
wLrgc6dA94w,Music,other,2022-06-24T09:17:31.317Z,JasonFoxify,0.0913888888888889
uNv1-LFlIfo,Music,other,2022-06-24T09:16:37.626Z,0musa07,0.09527777777777778
FFjTGITvXLA,Entertainment,comedy,2022-06-24T07:46:16.512Z,TommyKayClips,0.0044444444444444444
Nj8EsGWQXpI,Entertainment,comedy,2022-06-24T07:45:31.914Z,TommyKayClips,0.01
8WgOUYY6wqc,Entertainment,comedy,2022-06-24T07:44:24.161Z,TommyKayClips,0.015277777777777777
_jtBQ-1o5jI,Entertainment,comedy,2022-06-24T07:44:11.560Z,TommyKayClips,0.0025
HOIRK1pcUYk,Entertainment,comedy,2022-06-24T07:43:10.561Z,TommyKayClips,0.011666666666666667
huaDrQqaoSk,Gaming,strategy,2020-08-22T18:35:15.340Z,TommyKay,0.4588888888888889
lP7_Y6IXHgE,People & Blogs,personal_vlogs,2022-06-23T23:50:06.975Z,Almina Taner,0.25583333333333336
qMmpeHfIoBA,Gaming,strategy,2022-06-23T19:19:58.608Z,Suppexion,0.01972222222222222
zPmj_n-NIZM,Music,other,2022-06-23T16:13:15.921Z,BANGTANTV,0.004722222222222222
l_qDTXr7cRc,Gaming,other_gaming,2022-06-23T16:12:49.242Z,Tunca Arslan,0.010833333333333334
saMhiEyt0Vk,People & Blogs,other_people_blogs,2022-06-23T16:12:46.949Z,Hamza İbaç,0.01611111111111111
1_uSWi_PSFY,Gaming,strategy,2022-06-23T16:12:22.144Z,Mate,0.006388888888888889
VhLyAmLKl5Q,Gaming,strategy,2020-08-09T16:52:12.010Z,TommyKay,0.405
uW6hrY2T3fU,Gaming,strategy,2020-08-12T17:54:23.691Z,TommyKay,0.5411111111111111
KE4_buakXuE,Gaming,strategy,2020-07-31T16:25:32.185Z,TommyKay,0.36833333333333335
RSFAdXbr-yQ,Gaming,streaming,2022-06-23T06:48:41.989Z,Bokoen1,0.2513888888888889
ua_AuLdp1S4,Education,exam_prep,2022-06-23T06:37:33.658Z,Eyüp B. Matematik Geometri,0.5077777777777778
JPWqx7wkkxw,Gaming,other_gaming,2022-06-22T22:40:37.644Z,Enis Kirazoglu,0.20333333333333334
_auw_ioUpaI,Entertainment,comedy,2022-06-22T21:06:02.178Z,TommyKayClips,0.008611111111111111
TiHYKxz8-MU,Entertainment,comedy,2022-06-22T21:05:12.233Z,TommyKayClips,0.01638888888888889
nFlvJ_yPJ3U,Entertainment,comedy,2022-06-22T21:04:11.820Z,TommyKayClips,0.01638888888888889
PRpIfjCYroQ,Entertainment,comedy,2022-06-22T21:03:29.472Z,TommyKayClips,0.011111111111111112
9DWTUW1BRn4,Education,exam_prep,2022-06-22T12:21:02.850Z,Gri Koç,0.016666666666666666
4cnk-v-Yq98,Entertainment,comedy,2022-06-22T06:30:40.511Z,TommyKayClips,0.01638888888888889
nlYmvTkxL7U,Entertainment,comedy,2022-06-22T06:29:33.224Z,TommyKayClips,0.01611111111111111
ZWNNeSA40Ck,Entertainment,comedy,2022-06-22T06:28:58.124Z,TommyKayClips,0.008611111111111111
__SPGECpGL4,Entertainment,comedy,2022-06-22T06:27:57.031Z,TommyKayClips,0.016666666666666666
pabnf2c6IVA,Entertainment,comedy,2022-06-22T06:26:42.745Z,TommyKayClips,0.01638888888888889
7m8vD2GKFWo,Entertainment,comedy,2022-06-22T06:25:52.477Z,TommyKayClips,0.009722222222222222
tS4TXM8MyAg,Entertainment,comedy,2022-06-22T06:25:06.032Z,TommyKayClips,0.008611111111111111
vHnExLAFmSI,Entertainment,comedy,2022-06-22T06:23:55.077Z,TommyKayClips,0.016944444444444446
eG4GzkpRbuY,Entertainment,other_entertainment,2022-06-21T20:50:48.464Z,Porçay,0.0575
SyuyozjelIs,Entertainment,other_entertainment,2022-06-21T16:41:00.571Z,Ryan Hale Shorts,0.010555555555555556
SxsWxgvEHXg,Education,other_education,2022-06-21T16:40:02.276Z,Coğrafyanın Kodları,0.001388888888888889
9ya2SXz_4YQ,Gaming,strategy,2022-06-21T16:06:28.107Z,TommyKay,0.4988888888888889
Z5NoQg8LdDk,Music,other,2022-06-21T15:49:53.076Z,Polyphia,0.056666666666666664
shknvL5NyvA,Education,exam_prep,2022-06-19T14:33:21.285Z,Murat Can Kocakulak,0.14083333333333334
Mv3b8_fL_8Y,Entertainment,other_entertainment,2022-06-20T21:25:20.350Z,Porçay,0.09861111111111111
aCJuEOdcBCc,People & Blogs,other_people_blogs,2022-06-20T21:25:04.737Z,OfficialBrickSquads,0.15583333333333332
qZGEpEESkbA,Education,exam_prep,2022-06-20T20:29:35.664Z,Eyüp B. Matematik Geometri,0.6108333333333333
lSOidLGYMDE,Education,exam_prep,2022-06-20T20:27:03.863Z,Eyüp B. Matematik Geometri,0.3288888888888889
RhHIuCJ1lc4,Education,exam_prep,2022-06-20T14:50:09.539Z,Sınav Koçun Senin Koçun,0.12638888888888888
FLDYD6KdVS4,Entertainment,other_entertainment,2022-06-20T14:47:53.248Z,Barıştıran Matematik - Barış Kahvecioğlu,1.8344444444444445
EM77kxRpV9A,Music,other,2022-06-20T14:45:41.054Z,Pasaj Müzik,0.07666666666666666
4Px3B-n5gPk,Education,finance_market,2022-06-20T14:31:55.583Z,Matematiğin Güler Yüzü,8.301111111111112
2mY564V0sOw,Education,other_education,2022-06-20T11:32:59.641Z,Muhammmet E.D.,0.02722222222222222
EuxdwStoFwo,Education,other_education,2022-06-20T11:32:14.880Z,Muhammmet E.D.,0.016666666666666666
EjBI1bYQhFc,Education,other_education,2022-06-20T08:39:16.199Z,Muhammmet E.D.,0.016666666666666666
5CZoMdgTHZ4,Education,exam_prep,2022-06-20T08:38:15.637Z,Destek AL - YKS,0.015555555555555555
l_8IQ-Mfi0M,Music,other,2021-10-04T16:03:29.332Z,Josh Steffen,0.11222222222222222
SCJajVY_ucI,Music,other,2022-06-19T22:20:54.854Z,Stian Sannerud,0.04722222222222222
UfRckaK_A10,Education,exam_prep,2022-06-19T22:19:11.467Z,Coğrafyanın Kodları,0.0077777777777777776
Y20DMSWHRKI,Music,other,2022-06-19T21:41:03.069Z,Andriy Vasylenko 2,0.008611111111111111
wnC3204n5_A,Music,other,2022-06-19T21:40:52.379Z,Andriy Vasylenko 2,0.008611111111111111
r0mXzMCJpT4,Music,other,2022-06-19T21:40:16.961Z,Andriy Vasylenko 2,0.008611111111111111
td2OjH6tK_Q,Education,exam_prep,2022-06-19T20:08:20.333Z,Yektug Mat YKS DGS ALES KPSS,0.04583333333333333
8bNlJhPCdBQ,Gaming,other_gaming,2022-06-19T19:58:11.349Z,Castlereagh,0.01361111111111111
OAWsJBkr5k4,Education,exam_prep,2022-06-19T17:07:23.671Z,Muhammmet E.D.,0.06027777777777778
yzK5FrtYmOY,Gaming,strategy,2022-06-19T15:40:25.946Z,TommyKay,0.3516666666666667
a7ojew_sMs0,Education,exam_prep,2022-06-19T14:38:34.758Z,Gri Koç,0.3252777777777778
0BkdCvLjaus,Education,exam_prep,2022-06-19T11:00:06.590Z,Coğrafyanın Kodları,0.009166666666666667
F9zY6CUF7r0,Education,exam_prep,2022-06-19T10:59:40.060Z,Mert Hoca,0.6875
aNKEBjonzvc,Education,exam_prep,2021-06-05T18:49:47.983Z,VIP FİZİK,1.2961111111111112
eeHL7Bx_B8I,Education,financial_education,2022-06-15T14:42:59.659Z,Özcan Aykın FİZİK,0.5425
g3X9m0asr1w,Education,exam_prep,2022-06-16T13:15:30.355Z,FİZİK EVİM,0.2752777777777778
uuu3_mfX9EA,Education,exam_prep,2022-06-18T20:46:24.143Z,FİZİK EVİM,0.305
dULT00b3ciM,Education,exam_prep,2022-06-18T20:30:45.458Z,FİZİK EVİM,0.2152777777777778
6iAhxbKHzRg,Gaming,strategy,2022-06-18T20:16:39.505Z,TommyKayClips,0.013055555555555556
Jp6N7f5hA3k,Entertainment,comedy,2022-06-14T21:32:37.843Z,TommyKayClips,0.010833333333333334
VmBzGyVYHM8,Entertainment,comedy,2022-06-18T20:10:11.124Z,TommyKayClips,0.008611111111111111
